dataset,series,domain,anomaly_kind,detector,tier,config,auc_pr,vus_pr,affil_f1,event_f1,runtime_s,tune_s,peak_mb,n_test,n_channels,anomaly_frac,status
smd,machine-2-3,server,,tirex_resid,default,,0.19645,0.14004,0.7143,0.26957,111.65,,593.6,23689,38,0.01136,ok
smd,machine-2-3,server,,tirex_quantile,default,,0.12745,0.09594,0.6799,0.22661,111.65,,593.6,23689,38,0.01136,ok
smd,machine-2-4,server,,tirex_resid,default,,0.14898,0.16884,0.6814,0.17505,107.68,,593.6,23689,38,0.07151,ok
smd,machine-2-4,server,,tirex_quantile,default,,0.10768,0.14428,0.74044,0.17696,107.68,,593.6,23689,38,0.07151,ok
smd,machine-2-5,server,,tirex_resid,default,,0.04454,0.05903,0.63362,0.07615,108.86,,593.6,23689,38,0.04137,ok
smd,machine-2-5,server,,tirex_quantile,default,,0.07465,0.09709,0.68114,0.17232,108.86,,593.6,23689,38,0.04137,ok
smd,machine-2-6,server,,tirex_resid,default,,0.27329,0.18903,0.80418,0.35814,130.7,,593.6,28743,38,0.01475,ok
smd,machine-2-6,server,,tirex_quantile,default,,0.06598,0.06339,0.68536,0.19425,130.7,,593.6,28743,38,0.01475,ok
smd,machine-2-7,server,,tirex_resid,default,,0.22981,0.15251,0.57374,0.18412,108.12,,593.6,23696,38,0.0176,ok
smd,machine-2-7,server,,tirex_quantile,default,,0.02119,0.03144,0.63303,0.07231,108.12,,593.6,23696,38,0.0176,ok
smd,machine-2-8,server,,tirex_resid,default,,0.7794,0.58201,0.99878,0.83727,114.53,,593.6,23703,38,0.00679,ok
smd,machine-2-8,server,,tirex_quantile,default,,0.08555,0.0271,0.9844,0.24777,114.53,,593.6,23703,38,0.00679,ok
smd,machine-2-9,server,,tirex_resid,default,,0.08343,0.11543,0.64291,0.14774,130.34,,593.6,28722,38,0.0611,ok
smd,machine-2-9,server,,tirex_quantile,default,,0.068,0.0999,0.72714,0.11199,130.34,,593.6,28722,38,0.0611,ok
smd,machine-3-1,server,,tirex_resid,default,,0.31544,0.21378,0.85521,0.46064,163.08,,593.6,28700,38,0.01073,ok
smd,machine-3-1,server,,tirex_quantile,default,,0.04605,0.05874,0.77833,0.19148,163.08,,593.6,28700,38,0.01073,ok
smd,machine-3-10,server,,tirex_resid,default,,0.1071,0.1333,0.73432,0.19046,103.12,,593.6,23693,38,0.04419,ok
smd,machine-3-10,server,,tirex_quantile,default,,0.04552,0.068,0.67138,0.09773,103.12,,593.6,23693,38,0.04419,ok
smd,machine-3-11,server,,tirex_resid,default,,0.33908,0.38612,0.78887,0.56076,140.62,,593.6,28696,38,0.0069,ok
smd,machine-3-11,server,,tirex_quantile,default,,0.11961,0.10835,0.7651,0.30422,140.62,,593.6,28696,38,0.0069,ok
smd,machine-3-2,server,,tirex_resid,default,,0.03677,0.05593,0.68986,0.04777,107.88,,593.6,23703,38,0.04679,ok
smd,machine-3-2,server,,tirex_quantile,default,,0.04625,0.06558,0.68947,0.08226,107.88,,593.6,23703,38,0.04679,ok
smd,machine-3-3,server,,tirex_resid,default,,0.2269,0.17613,0.72806,0.12087,110.05,,593.6,23703,38,0.02666,ok
smd,machine-3-3,server,,tirex_quantile,default,,0.05186,0.05137,0.69245,0.09647,110.05,,593.6,23703,38,0.02666,ok
smd,machine-3-4,server,,tirex_resid,default,,0.04632,0.07021,0.7023,0.11455,127.35,,593.6,23687,38,0.04125,ok
smd,machine-3-4,server,,tirex_quantile,default,,0.04084,0.06706,0.7488,0.08322,127.35,,593.6,23687,38,0.04125,ok
smd,machine-3-5,server,,tirex_resid,default,,0.04183,0.04927,0.75305,0.09964,121.53,,593.6,23691,38,0.01798,ok
smd,machine-3-5,server,,tirex_quantile,default,,0.06149,0.05383,0.68742,0.12326,121.53,,593.6,23691,38,0.01798,ok
smd,machine-3-6,server,,tirex_resid,default,,0.05881,0.09883,0.75722,0.16277,135.78,,593.6,28726,38,0.04157,ok
smd,machine-3-6,server,,tirex_quantile,default,,0.05842,0.08836,0.74076,0.12842,135.78,,593.6,28726,38,0.04157,ok
smd,machine-3-7,server,,tirex_resid,default,,0.09801,0.04686,0.68093,0.11644,142.02,,593.6,28705,38,0.01512,ok
smd,machine-3-7,server,,tirex_quantile,default,,0.08268,0.03548,0.70567,0.09536,142.02,,593.6,28705,38,0.01512,ok
smd,machine-3-8,server,,tirex_resid,default,,0.16376,0.18686,0.78085,0.29336,138.77,,593.6,28704,38,0.04776,ok
smd,machine-3-8,server,,tirex_quantile,default,,0.04942,0.06899,0.7435,0.09264,138.77,,593.6,28704,38,0.04776,ok
smd,machine-3-9,server,,tirex_resid,default,,0.26188,0.23608,0.71109,0.48107,133.38,,593.6,28713,38,0.01055,ok
smd,machine-3-9,server,,tirex_quantile,default,,0.09033,0.07648,0.76631,0.26071,133.38,,593.6,28713,38,0.01055,ok
ucr,001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620,DISTORTED1sddb40,,tirex_resid,default,,0.018,0.0218,0.66493,0.0227,19.73,,593.6,44795,1,0.01386,ok
ucr,001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620,DISTORTED1sddb40,,tirex_quantile,default,,0.01314,0.01556,0.69596,0.00587,19.73,,593.6,44795,1,0.01386,ok
ucr,002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900,DISTORTED2sddb40,,tirex_resid,default,,0.00476,0.00708,0.66491,0.00181,21.12,,593.6,45001,1,0.00669,ok
ucr,002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900,DISTORTED2sddb40,,tirex_quantile,default,,0.00624,0.00919,0.67909,0.00158,21.12,,593.6,45001,1,0.00669,ok
ucr,003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900,DISTORTED3sddb40,,tirex_resid,default,,0.0118,0.01315,0.6679,0.03029,19.56,,593.6,45000,1,0.00669,ok
ucr,003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900,DISTORTED3sddb40,,tirex_quantile,default,,0.00769,0.00968,0.67069,0.01219,19.56,,593.6,45000,1,0.00669,ok
ucr,004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600,DISTORTEDBIDMC1,,tirex_resid,default,,0.1655,0.20708,0.9892,0.27877,7.26,,384.6,8500,1,0.02365,ok
ucr,004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600,DISTORTEDBIDMC1,,tirex_quantile,default,,0.05999,0.09892,0.99433,0.26863,7.26,,384.6,8500,1,0.02365,ok
ucr,005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392,DISTORTEDCIMIS44AirTemperature1,,tirex_resid,default,,0.00039,0.00159,0.81539,0.0,7.83,,271.2,4184,1,0.00048,ok
ucr,005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392,DISTORTEDCIMIS44AirTemperature1,,tirex_quantile,default,,0.00048,0.00132,0.64507,0.0,7.83,,271.2,4184,1,0.00048,ok
ucr,006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,DISTORTEDCIMIS44AirTemperature2,,tirex_resid,default,,0.15059,0.08698,0.88641,0.26946,8.8,,271.2,4184,1,0.00598,ok
ucr,006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,DISTORTEDCIMIS44AirTemperature2,,tirex_quantile,default,,0.04034,0.03265,0.70229,0.09456,8.8,,271.2,4184,1,0.00598,ok
ucr,007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544,DISTORTEDCIMIS44AirTemperature3,,tirex_resid,default,,0.07884,0.05902,0.68256,0.14509,6.89,,271.2,4184,1,0.00598,ok
ucr,007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544,DISTORTEDCIMIS44AirTemperature3,,tirex_quantile,default,,0.0716,0.05253,0.72957,0.13914,6.89,,271.2,4184,1,0.00598,ok
ucr,008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,DISTORTEDCIMIS44AirTemperature4,,tirex_resid,default,,0.10962,0.0721,0.90536,0.27809,7.09,,271.2,4184,1,0.01171,ok
ucr,008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,DISTORTEDCIMIS44AirTemperature4,,tirex_quantile,default,,0.02387,0.02443,0.6816,0.05457,7.09,,271.2,4184,1,0.01171,ok
ucr,009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,DISTORTEDCIMIS44AirTemperature5,,tirex_resid,default,,0.05192,0.06181,0.90284,0.11327,6.75,,271.2,4184,1,0.01171,ok
ucr,009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,DISTORTEDCIMIS44AirTemperature5,,tirex_quantile,default,,0.01982,0.03042,0.68833,0.0324,6.75,,271.2,4184,1,0.01171,ok
ucr,010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,DISTORTEDCIMIS44AirTemperature6,,tirex_resid,default,,0.05174,0.08033,0.79861,0.10594,7.77,,271.2,4184,1,0.01171,ok
ucr,010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,DISTORTEDCIMIS44AirTemperature6,,tirex_quantile,default,,0.06236,0.07837,0.90881,0.18757,7.77,,271.2,4184,1,0.01171,ok
ucr,011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100,DISTORTEDECG1,,tirex_resid,default,,0.17533,0.0968,0.99821,0.31909,12.08,,593.6,20000,1,0.01505,ok
ucr,011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100,DISTORTEDECG1,,tirex_quantile,default,,0.02418,0.02769,0.70707,0.05284,12.08,,593.6,20000,1,0.01505,ok
ucr,012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100,DISTORTEDECG2,,tirex_resid,default,,0.01138,0.01536,0.69052,0.02479,6.11,,559.5,15000,1,0.00673,ok
ucr,012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100,DISTORTEDECG2,,tirex_quantile,default,,0.00675,0.00975,0.70993,0.00535,6.11,,559.5,15000,1,0.00673,ok
