dataset,series,detector,custom_vus_pr,reference_vus_pr
ucr,115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,ae,0.8924875605818535,0.9745408833371474
ucr,115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,iforest,0.009147381715446126,0.007466240395796948
ucr,115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,timesfm_resid,0.08727470388761481,0.11773759384472252
ucr,115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,tirex_resid,0.09010546545895178,0.12743232883742145
ucr,115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,chronos_base_resid,0.10617363205033806,0.14907995420091133
ucr,115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,chronos_small_resid,0.1097915634413997,0.15644738426622257
ucr,119_UCR_Anomaly_ECG1_10000_11800_12100,knn,0.5707322118012331,0.7115180659080946
ucr,119_UCR_Anomaly_ECG1_10000_11800_12100,lof,0.43664402694845805,0.5221400609977641
ucr,119_UCR_Anomaly_ECG1_10000_11800_12100,ae,0.5682609025422918,0.7178214154615365
ucr,119_UCR_Anomaly_ECG1_10000_11800_12100,iforest,0.40126312024726396,0.5384436425655106
ucr,119_UCR_Anomaly_ECG1_10000_11800_12100,timesfm_resid,0.09687232963834067,0.12800416701037756
ucr,119_UCR_Anomaly_ECG1_10000_11800_12100,tirex_resid,0.09512175333281538,0.12466277732703117
ucr,119_UCR_Anomaly_ECG1_10000_11800_12100,chronos_base_resid,0.0403663473472123,0.043678711403707604
ucr,119_UCR_Anomaly_ECG1_10000_11800_12100,chronos_small_resid,0.04326601889434755,0.048065638167008595
ucr,123_UCR_Anomaly_ECG4_5000_16800_17100,knn,0.22663351643116775,0.3187124453101319
ucr,123_UCR_Anomaly_ECG4_5000_16800_17100,lof,0.22619740958014561,0.33361266152055663
ucr,123_UCR_Anomaly_ECG4_5000_16800_17100,ae,0.19926776481950903,0.2775500458597762
ucr,123_UCR_Anomaly_ECG4_5000_16800_17100,iforest,0.015893826423182458,0.01716427789204178
ucr,123_UCR_Anomaly_ECG4_5000_16800_17100,timesfm_resid,0.01917522441731007,0.027545368417939947
ucr,123_UCR_Anomaly_ECG4_5000_16800_17100,tirex_resid,0.011070400817627968,0.01556174879221356
ucr,123_UCR_Anomaly_ECG4_5000_16800_17100,chronos_base_resid,0.005008593912650024,0.006455244837428089
ucr,123_UCR_Anomaly_ECG4_5000_16800_17100,chronos_small_resid,0.004383267420914633,0.0054863750807403544
ucr,128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388,knn,0.6998750653506755,0.9009491588811247
ucr,128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388,lof,0.8418365510084531,0.9696357764117901
ucr,128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388,ae,0.6502919036309482,0.8408698477082889
ucr,128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388,iforest,0.38960549897635544,0.5209937493503272
ucr,128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388,timesfm_resid,0.371132319463204,0.49656882863416435
ucr,128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388,tirex_resid,0.32929399206547016,0.4323226862083214
ucr,128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388,chronos_base_resid,0.04806490642147144,0.046143959762959846
ucr,128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388,chronos_small_resid,0.044500108474697084,0.04102180834252593
ucr,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,knn,0.8335906230812675,0.9296581379967498
ucr,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,lof,0.02951441558108609,0.026555523069802526
ucr,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,ae,0.048212838683040285,0.048400180525102914
ucr,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,iforest,0.027146261982745216,0.021446318297144513
ucr,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,timesfm_resid,0.03437064610224422,0.03622807063585751
ucr,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,tirex_resid,0.03723455431999992,0.03810087160130618
ucr,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,chronos_base_resid,0.013130988412035213,0.012668946757444087
ucr,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,chronos_small_resid,0.01299964816950613,0.013338822667844918
ucr,136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,knn,0.8594058308279344,0.9987516980484837
ucr,136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,lof,0.03109217653210965,0.030649439724264666
ucr,136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,ae,0.5124476858220253,0.7088181856818275
ucr,136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,iforest,0.0371104508842547,0.03651255488479098
ucr,136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,timesfm_resid,0.2813587084980962,0.3830317496967205
ucr,136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,tirex_resid,0.2388664174610745,0.34343718382644595
ucr,136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,chronos_base_resid,0.028200173973014622,0.026814719521020804
ucr,136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,chronos_small_resid,0.03391315153598038,0.035583418595234166
ucr,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033,knn,0.6284934407719035,0.7492264534885267
ucr,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033,lof,0.553978278856006,0.6689935258325723
ucr,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033,ae,0.6357499465697855,0.7626092311406212
ucr,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033,iforest,0.5118706530603654,0.6218510356798758
ucr,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033,timesfm_resid,0.47290160725269903,0.5560146326348901
ucr,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033,tirex_resid,0.449191297565031,0.5291070021514144
ucr,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033,chronos_base_resid,0.304625711411705,0.36574920537376554
ucr,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033,chronos_small_resid,0.3268654072351861,0.38634222729344514
ucr,144_UCR_Anomaly_InternalBleeding9_4200_6599_6681,knn,0.029568177604505128,0.024635462831063777
ucr,144_UCR_Anomaly_InternalBleeding9_4200_6599_6681,lof,0.02632978329107817,0.02149386400781853
ucr,144_UCR_Anomaly_InternalBleeding9_4200_6599_6681,ae,0.021337358928517153,0.01693275534902031
ucr,144_UCR_Anomaly_InternalBleeding9_4200_6599_6681,iforest,0.02228413405077395,0.017818919091124034
ucr,144_UCR_Anomaly_InternalBleeding9_4200_6599_6681,timesfm_resid,0.02766008881061304,0.022613506307657225
ucr,144_UCR_Anomaly_InternalBleeding9_4200_6599_6681,tirex_resid,0.0448570464699686,0.04075527391629431
ucr,144_UCR_Anomaly_InternalBleeding9_4200_6599_6681,chronos_base_resid,0.036536695641080266,0.03035367248884919
ucr,144_UCR_Anomaly_InternalBleeding9_4200_6599_6681,chronos_small_resid,0.032416348743742315,0.026650146078446697
ucr,149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,knn,0.33047353135930524,0.48532680436551584
ucr,149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,lof,0.40657524146762114,0.646727615234529
ucr,149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,ae,0.3992392658070194,0.6384404729978748
ucr,149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,iforest,0.47288176492757045,0.7160547944950325
ucr,149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,timesfm_resid,0.012409987512598752,0.01304866465297568
ucr,149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,tirex_resid,0.012631065689406421,0.013387609132951145
ucr,149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,chronos_base_resid,0.010380092958189391,0.010492867155088032
ucr,149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,chronos_small_resid,0.010900368627564692,0.01124193429903152
ucr,153_UCR_Anomaly_PowerDemand2_14000_23357_23717,knn,0.14473855859332635,0.15118609003004094
ucr,153_UCR_Anomaly_PowerDemand2_14000_23357_23717,lof,0.024750503295947263,0.02268295487122096
ucr,153_UCR_Anomaly_PowerDemand2_14000_23357_23717,ae,0.05689646127389554,0.061481905173495166
ucr,153_UCR_Anomaly_PowerDemand2_14000_23357_23717,iforest,0.016048053339690345,0.013895376235097541
ucr,153_UCR_Anomaly_PowerDemand2_14000_23357_23717,timesfm_resid,0.028399761859675875,0.026888327032991533
ucr,153_UCR_Anomaly_PowerDemand2_14000_23357_23717,tirex_resid,0.026218961907515614,0.024364848774746928
ucr,153_UCR_Anomaly_PowerDemand2_14000_23357_23717,chronos_base_resid,0.03086416613447803,0.029215264503319655
ucr,153_UCR_Anomaly_PowerDemand2_14000_23357_23717,chronos_small_resid,0.03110654899778862,0.029658701833848042
ucr,157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380,knn,0.26649894507652994,0.2445614133084316
ucr,157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380,lof,0.003657420985922652,0.0033995339134524146
ucr,157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380,ae,0.037117340620444944,0.03591127276598641
ucr,157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380,iforest,0.0026683159533720338,0.0020571190535841476
ucr,157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380,timesfm_resid,0.006250954056531947,0.006766708993318561
ucr,157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380,tirex_resid,0.00719749107390076,0.008273100494795871
ucr,157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380,chronos_base_resid,0.004741910768477302,0.005265747060649203
ucr,157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380,chronos_small_resid,0.005064041821882874,0.005554348546760082
ucr,161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995,knn,0.03707203740910289,0.028160376978626476
ucr,161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995,lof,0.03690327548437766,0.03076727909510981
ucr,161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995,ae,0.03547157733833822,0.0290725921169748
ucr,161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995,iforest,0.03628574642860734,0.029926878452297502
ucr,161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995,timesfm_resid,0.05786504719135917,0.05310365622708347
ucr,161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995,tirex_resid,0.053052504760276446,0.047661300500428806
ucr,161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995,chronos_base_resid,0.053111784847703986,0.0481602738438592
ucr,161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995,chronos_small_resid,0.05118374392236531,0.04623920599623717
ucr,166_UCR_Anomaly_apneaecg_10000_12240_12308,knn,0.07090541911453013,0.08284718152568837
ucr,166_UCR_Anomaly_apneaecg_10000_12240_12308,lof,0.011242673550269752,0.008993453580736334
ucr,166_UCR_Anomaly_apneaecg_10000_12240_12308,ae,0.007987920003056908,0.007127485751988558
ucr,166_UCR_Anomaly_apneaecg_10000_12240_12308,iforest,0.002360950574439783,0.0019028337736200294
ucr,166_UCR_Anomaly_apneaecg_10000_12240_12308,timesfm_resid,0.0034998776694798936,0.0033786512871612348
ucr,166_UCR_Anomaly_apneaecg_10000_12240_12308,tirex_resid,0.003520747339858941,0.0033038198526095636
ucr,166_UCR_Anomaly_apneaecg_10000_12240_12308,chronos_base_resid,0.0030023456447979984,0.002714847246283831
ucr,166_UCR_Anomaly_apneaecg_10000_12240_12308,chronos_small_resid,0.0030916461149388887,0.002806855717353085
ucr,170_UCR_Anomaly_gaitHunt1_18500_33070_33180,knn,0.27947708758629874,0.3076662759857675
ucr,170_UCR_Anomaly_gaitHunt1_18500_33070_33180,lof,0.15255542154931867,0.21353542938633713
ucr,170_UCR_Anomaly_gaitHunt1_18500_33070_33180,ae,0.3762676123126214,0.5710567712795013
ucr,170_UCR_Anomaly_gaitHunt1_18500_33070_33180,iforest,0.013879844292202934,0.016889907662357918
ucr,170_UCR_Anomaly_gaitHunt1_18500_33070_33180,timesfm_resid,0.003905094148209931,0.0037000048236419817
ucr,170_UCR_Anomaly_gaitHunt1_18500_33070_33180,tirex_resid,0.003111804211341876,0.002756825303076099
ucr,170_UCR_Anomaly_gaitHunt1_18500_33070_33180,chronos_base_resid,0.005307151039298146,0.0048704848934910654
ucr,170_UCR_Anomaly_gaitHunt1_18500_33070_33180,chronos_small_resid,0.004479319247113554,0.0040184421412961056
ucr,174_UCR_Anomaly_insectEPG2_3700_8000_8025,knn,0.8771699069503448,1.0
ucr,174_UCR_Anomaly_insectEPG2_3700_8000_8025,lof,0.888485598608856,0.9735402363397471
ucr,174_UCR_Anomaly_insectEPG2_3700_8000_8025,ae,0.8588603376656602,0.9735895816983785
ucr,174_UCR_Anomaly_insectEPG2_3700_8000_8025,iforest,0.16557105956119078,0.17094484459630846
ucr,174_UCR_Anomaly_insectEPG2_3700_8000_8025,timesfm_resid,0.018510650115870105,0.02148633023657425
ucr,174_UCR_Anomaly_insectEPG2_3700_8000_8025,tirex_resid,0.027372221097011713,0.03414164338042022
ucr,174_UCR_Anomaly_insectEPG2_3700_8000_8025,chronos_base_resid,0.019745029677858836,0.025451934551924002
ucr,174_UCR_Anomaly_insectEPG2_3700_8000_8025,chronos_small_resid,0.014797544133548128,0.016418585377827994
ucr,178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,knn,0.6733405467302043,0.8999717439044227
ucr,178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,lof,0.6255021291763773,0.8014248162715113
ucr,178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,ae,0.6412163480900122,0.8761052010515925
ucr,178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,iforest,0.359362021164235,0.5802118772022895
ucr,178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,timesfm_resid,0.04445528362703981,0.05344902002471163
ucr,178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,tirex_resid,0.01726630272025701,0.019279182339111328
ucr,178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,chronos_base_resid,0.021206920780595655,0.02362938884817558
ucr,178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,chronos_small_resid,0.017069488638505992,0.01857795811460735
ucr,182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800,knn,0.015544681899545042,0.015623035712116807
ucr,182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800,lof,0.011931673267838073,0.011417721200556076
ucr,182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800,ae,0.01128495416328479,0.010616438512856182
ucr,182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800,iforest,0.013604388420548067,0.01329652300410154
ucr,182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800,timesfm_resid,0.017877087807412928,0.018070080008769748
ucr,182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800,tirex_resid,0.01442130095970852,0.014172215409951247
ucr,182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800,chronos_base_resid,0.013928708616686325,0.01342001868400964
ucr,182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800,chronos_small_resid,0.013760921138753938,0.013309946426873541
ucr,187_UCR_Anomaly_resperation2_30000_168250_168250,knn,1.7808107406058205e-05,9.797361568071027e-06
ucr,187_UCR_Anomaly_resperation2_30000_168250_168250,lof,2.503495012469723e-05,1.7507212305581346e-05
ucr,187_UCR_Anomaly_resperation2_30000_168250_168250,ae,1.764176629364132e-05,1.3164840070532392e-05
ucr,187_UCR_Anomaly_resperation2_30000_168250_168250,iforest,1.7636266225185328e-05,1.252828720271915e-05
ucr,187_UCR_Anomaly_resperation2_30000_168250_168250,timesfm_resid,1.4682640107554623e-05,8.215364813625433e-06
ucr,187_UCR_Anomaly_resperation2_30000_168250_168250,tirex_resid,1.4991500839712455e-05,1.053727345109288e-05
ucr,187_UCR_Anomaly_resperation2_30000_168250_168250,chronos_base_resid,1.3229150599288245e-05,7.143838055425243e-06
ucr,187_UCR_Anomaly_resperation2_30000_168250_168250,chronos_small_resid,1.351134625231567e-05,8.388153590266168e-06
ucr,191_UCR_Anomaly_resperation9_38000_143411_143511,knn,0.07431697839320012,0.09726852090179228
ucr,191_UCR_Anomaly_resperation9_38000_143411_143511,lof,0.09247142088792729,0.132063114414108
ucr,191_UCR_Anomaly_resperation9_38000_143411_143511,ae,0.1570313270847825,0.23642526398833763
ucr,191_UCR_Anomaly_resperation9_38000_143411_143511,iforest,0.0023981688071242836,0.0025427135207628858
ucr,191_UCR_Anomaly_resperation9_38000_143411_143511,timesfm_resid,0.001360128593482288,0.001370066607637438
ucr,191_UCR_Anomaly_resperation9_38000_143411_143511,tirex_resid,0.0010545644661617646,0.0009778900465582897
ucr,191_UCR_Anomaly_resperation9_38000_143411_143511,chronos_base_resid,0.0010500193383592173,0.0010241876276458246
ucr,191_UCR_Anomaly_resperation9_38000_143411_143511,chronos_small_resid,0.0010014618462782453,0.0009529059998337089
ucr,195_UCR_Anomaly_sel840mECG1_17000_51370_51740,knn,0.11129471882469803,0.14422101752973174
ucr,195_UCR_Anomaly_sel840mECG1_17000_51370_51740,lof,0.03971466105654338,0.0378177942362473
ucr,195_UCR_Anomaly_sel840mECG1_17000_51370_51740,ae,0.12679086601041822,0.17746072056933881
ucr,195_UCR_Anomaly_sel840mECG1_17000_51370_51740,iforest,0.0665299145270366,0.07628858653344199
ucr,195_UCR_Anomaly_sel840mECG1_17000_51370_51740,timesfm_resid,0.017590757851603616,0.018201316166029137
ucr,195_UCR_Anomaly_sel840mECG1_17000_51370_51740,tirex_resid,0.01569908987502279,0.01633598094834768
ucr,195_UCR_Anomaly_sel840mECG1_17000_51370_51740,chronos_base_resid,0.029998635916569545,0.033766965654904856
ucr,195_UCR_Anomaly_sel840mECG1_17000_51370_51740,chronos_small_resid,0.016655167248472498,0.017897175907972098
ucr,199_UCR_Anomaly_tiltAPB3_40000_114000_114370,knn,0.00775284032090856,0.007241145052916744
ucr,199_UCR_Anomaly_tiltAPB3_40000_114000_114370,lof,0.00805578943019522,0.0077295421935995555
ucr,199_UCR_Anomaly_tiltAPB3_40000_114000_114370,ae,0.0057756858770225995,0.005031820571681448
ucr,199_UCR_Anomaly_tiltAPB3_40000_114000_114370,iforest,0.0030838813055791905,0.0026870719553348135
ucr,199_UCR_Anomaly_tiltAPB3_40000_114000_114370,timesfm_resid,0.005211624318090717,0.004968115499320768
ucr,199_UCR_Anomaly_tiltAPB3_40000_114000_114370,tirex_resid,0.004484229691523416,0.004150907954347726
ucr,199_UCR_Anomaly_tiltAPB3_40000_114000_114370,chronos_base_resid,0.004480280357839128,0.004187843671972319
ucr,199_UCR_Anomaly_tiltAPB3_40000_114000_114370,chronos_small_resid,0.005470974019283263,0.0053099748547195055
ucr,204_UCR_Anomaly_CHARISfive_12412_15000_15070,knn,0.22243114172037232,0.2905703199404006
ucr,204_UCR_Anomaly_CHARISfive_12412_15000_15070,lof,0.16285629387225095,0.17426067498174194
ucr,204_UCR_Anomaly_CHARISfive_12412_15000_15070,ae,0.5468383149225391,0.7342537967543208
ucr,204_UCR_Anomaly_CHARISfive_12412_15000_15070,iforest,0.0028497437283217485,0.0023623782974166586
ucr,204_UCR_Anomaly_CHARISfive_12412_15000_15070,timesfm_resid,0.09228466379235693,0.1380606540742705
ucr,204_UCR_Anomaly_CHARISfive_12412_15000_15070,tirex_resid,0.11071764455379164,0.16724636367727508
ucr,204_UCR_Anomaly_CHARISfive_12412_15000_15070,chronos_base_resid,0.05083368496929857,0.07718749966714071
ucr,204_UCR_Anomaly_CHARISfive_12412_15000_15070,chronos_small_resid,0.05061752337376865,0.08135651193166661
ucr,208_UCR_Anomaly_CHARISten_5130_27929_27989,knn,0.1743931353625141,0.2584462255532446
ucr,208_UCR_Anomaly_CHARISten_5130_27929_27989,lof,0.312413045299923,0.44622164845848805
ucr,208_UCR_Anomaly_CHARISten_5130_27929_27989,ae,0.22289526371303195,0.3206192851917535
ucr,208_UCR_Anomaly_CHARISten_5130_27929_27989,iforest,0.3818017519528377,0.5168194085454177
ucr,208_UCR_Anomaly_CHARISten_5130_27929_27989,timesfm_resid,0.004057422224565434,0.0043205587672516975
ucr,208_UCR_Anomaly_CHARISten_5130_27929_27989,tirex_resid,0.004859620528814026,0.005126060732179084
ucr,208_UCR_Anomaly_CHARISten_5130_27929_27989,chronos_base_resid,0.0025893766308245835,0.0024294720365364147
ucr,208_UCR_Anomaly_CHARISten_5130_27929_27989,chronos_small_resid,0.002626481689388085,0.0025183806677934973
ucr,212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,knn,0.009392911111896957,0.007833210558730585
ucr,212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,lof,0.0011169672760011633,0.0008784898515044403
ucr,212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,ae,0.015957122122619707,0.01386689284630965
ucr,212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,iforest,0.0013466781283358019,0.0011487410289151853
ucr,212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,timesfm_resid,0.003995633403078307,0.00463969266611448
ucr,212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,tirex_resid,0.005099139886420932,0.005969782930135016
ucr,212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,chronos_base_resid,0.007219918652503073,0.009350817428616086
ucr,212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,chronos_small_resid,0.007121819985111657,0.00920144666753832
ucr,216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370,knn,0.045102535539921586,0.06093628754090662
ucr,216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370,lof,0.07585616966800458,0.09344787377436818
ucr,216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370,ae,0.0438531572068826,0.06010756721575974
ucr,216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370,iforest,0.012463833878889302,0.014411830701266722
ucr,216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370,timesfm_resid,0.0038137361055483373,0.0038679888592357495
ucr,216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370,tirex_resid,0.003912198310019216,0.003943060862197462
ucr,216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370,chronos_base_resid,0.0032132564828289602,0.0031672316322411092
ucr,216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370,chronos_small_resid,0.004783156581884817,0.004963066137921689
ucr,220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370,knn,0.030950293905163614,0.03912388873335201
ucr,220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370,lof,0.0210592032808656,0.022774283427391753
ucr,220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370,ae,0.034834925460181285,0.046140112743654524
ucr,220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370,iforest,0.005216956784975685,0.005381915992249461
ucr,220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370,timesfm_resid,0.003957932645452376,0.004077880355751199
ucr,220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370,tirex_resid,0.003681746737288038,0.003742791086244115
ucr,220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370,chronos_base_resid,0.0033680864764580086,0.0033742107888692337
ucr,220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370,chronos_small_resid,0.003411367087056527,0.003452046238115147
ucr,225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300,knn,0.042610787342331743,0.0495715641742511
ucr,225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300,lof,0.1955399150844121,0.24435931586357676
ucr,225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300,ae,0.04540403633949275,0.05166883622157208
ucr,225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300,iforest,0.00696987362240253,0.006543590907586214
ucr,225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300,timesfm_resid,0.0048494880838448945,0.004736647924341793
ucr,225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300,tirex_resid,0.00431524031373145,0.004330993021605031
ucr,225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300,chronos_base_resid,0.005864645398684639,0.006530839186578529
ucr,225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300,chronos_small_resid,0.005993417047162763,0.006599512851144793
ucr,229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970,knn,0.00854118024053045,0.006847503153995738
ucr,229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970,lof,0.0031727344040766376,0.0025134356739043343
ucr,229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970,ae,0.06494859662311292,0.08800714932175148
ucr,229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970,iforest,0.0008606644856840634,0.0007156641689859815
ucr,229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970,timesfm_resid,0.0018380904046077385,0.002095172169036746
ucr,229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970,tirex_resid,0.0018199292171706997,0.002075206478077328
ucr,229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970,chronos_base_resid,0.0017014096836377548,0.001975651056923211
ucr,229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970,chronos_small_resid,0.0018707430636002438,0.0019367002177274057
ucr,233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501,knn,0.005390835579514824,0.005434050702741786
ucr,233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501,lof,0.005292321293013155,0.0036389822683529256
ucr,233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501,ae,0.005390835579514824,0.005452347169754384
ucr,233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501,iforest,0.0035778175313059034,0.002723880755958035
ucr,233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501,timesfm_resid,0.0011655053263522777,0.0013137550337620325
ucr,233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501,tirex_resid,0.0013669129860311793,0.0016191766038425113
ucr,233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501,chronos_base_resid,0.0003490088340122767,0.00038731292337644785
ucr,233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501,chronos_small_resid,0.0002678062444643509,0.00024063271286654705
ucr,237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370,knn,0.1770432865571745,0.18821234841307213
ucr,237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370,lof,0.15615531754290546,0.16470207207011353
ucr,237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370,ae,0.13420300442154778,0.14158038961341973
ucr,237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370,iforest,0.059972914400561086,0.06207005715022239
ucr,237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370,timesfm_resid,0.024891493185356668,0.025718502310235855
ucr,237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370,tirex_resid,0.022696163929848433,0.023517851520614842
ucr,237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370,chronos_base_resid,0.01626354315260453,0.016234026403931637
ucr,237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370,chronos_small_resid,0.013441555410597534,0.01335159107404035
ucr,242_UCR_Anomaly_tilt12744mtable_100000_104630_104890,knn,0.018362648223482922,0.021586699508547372
ucr,242_UCR_Anomaly_tilt12744mtable_100000_104630_104890,lof,0.012185770436861112,0.01412395691435808
