detector,series,forecast_err_normal,sep_ratio,effect,vus_pr
tirex_resid,nasa/M-1,19265.1,1.1936,0.3203,0.5850
tirex_resid,nasa/M-2,19819.5,1.1396,0.2239,0.5612
tirex_resid,nasa/S-2,38025.4,0.9215,-0.2125,0.0126
tirex_resid,nasa/P-10,27483.3,1.7669,1.2402,0.0585
tirex_resid,nasa/T-5,26509.3,1.0066,0.0169,0.0177
tirex_resid,nasa/F-7,23062.8,0.8455,-0.3551,0.0954
tirex_resid,nasa/M-3,19945.2,1.1458,0.3308,0.1818
tirex_resid,nasa/M-4,20137.7,0.9619,-0.0822,0.1675
tirex_resid,nasa/M-5,17572.3,1.1924,0.4310,0.2285
tirex_resid,nasa/P-15,20475.4,0.9636,-0.0586,0.0096
tirex_resid,nasa/C-1,25586.1,1.4083,0.7089,0.2514
tirex_resid,nasa/C-2,21288.2,1.3530,0.6172,0.1936
tirex_resid,nasa/T-12,20132.8,1.1395,0.2555,0.1294
tirex_resid,nasa/T-13,19625.6,1.3928,0.7283,0.2398
tirex_resid,nasa/F-4,23523.3,1.0091,0.0199,0.0336
tirex_resid,nasa/F-5,22691.2,0.8991,-0.2163,0.0512
tirex_resid,nasa/D-14,21773.7,1.6213,1.0293,0.1855
tirex_resid,nasa/P-14,27345.7,1.2120,0.3424,0.0438
tirex_resid,nasa/T-8,27837.6,1.0418,0.0947,0.1244
tirex_resid,nasa/P-11,18244.6,1.1728,0.3441,0.1159
tirex_resid,nasa/D-15,25978.2,1.1655,0.4222,0.3909
tirex_resid,nasa/D-16,20976.7,1.2042,0.3939,0.3860
tirex_resid,nasa/M-7,28106.9,1.7156,1.4420,0.4645
tirex_resid,nasa/F-8,27496.2,1.2832,0.5505,0.2943
tirex_resid,psm/psm,4.68865,1.3275,0.0845,0.4058
tirex_resid,smd/machine-1-1,4.20824,2.2782,0.8747,0.2705
tirex_resid,smd/machine-1-2,13301.3,1.7016,0.6729,0.2546
tirex_resid,smd/machine-1-3,1.66649,2.7383,0.9895,0.1272
tirex_resid,smd/machine-1-4,1.68834,2.9004,1.1440,0.1333
tirex_resid,smd/machine-1-5,4.87148,2.8565,0.4758,0.0217
tirex_resid,smd/machine-1-6,7919.98,1.5752,0.3762,0.2748
tirex_resid,smd/machine-1-7,2.14541,1.0913,0.1055,0.1570
tirex_resid,smd/machine-1-8,4.69939,2.1658,0.8086,0.1102
tirex_resid,smd/machine-2-1,26446.3,0.9280,-0.1027,0.0838
tirex_resid,smd/machine-2-2,3.82224,0.2685,-0.1826,0.1211
tirex_resid,smd/machine-2-3,3.31991,8.2034,3.4944,0.1400
tirex_resid,smd/machine-2-4,2.4824,2.0184,0.9095,0.1688
tirex_resid,smd/machine-2-5,7011.6,0.9489,-0.0307,0.0590
tirex_resid,smd/machine-2-6,5.34672,3.3793,2.6074,0.1890
tirex_resid,smd/machine-2-7,5.13705,16.7160,11.6297,0.1525
tirex_resid,smd/machine-2-8,3.48576,18.5330,12.7822,0.5820
tirex_resid,smd/machine-2-9,2069.77,1.3733,0.2183,0.1154
tirex_resid,smd/machine-3-1,4.54532,5.4498,4.8277,0.2138
tirex_resid,smd/machine-3-10,3700.25,1.5431,0.4025,0.1333
tirex_resid,smd/machine-3-11,4.57995,7.6862,5.8342,0.3861
tirex_resid,smd/machine-3-2,3.07061,0.6501,-0.2893,0.0559
tirex_resid,smd/machine-3-3,1.61175,2.7599,2.1414,0.1761
tirex_resid,smd/machine-3-4,1.04775,1.0621,0.1062,0.0702
tirex_resid,smd/machine-3-5,1034.37,0.6433,-0.0766,0.0493
tirex_resid,smd/machine-3-6,13.3592,0.8689,-0.0359,0.0988
tirex_resid,smd/machine-3-7,6.18198,2.0986,1.0598,0.0469
tirex_resid,smd/machine-3-8,2119.56,2.7549,0.8345,0.1869
tirex_resid,smd/machine-3-9,3.27107,4.3929,3.8793,0.2361
tirex_resid,ucr/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620,3.24817,1.2106,0.1568,0.0218
tirex_resid,ucr/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900,3.24489,0.5405,-0.3457,0.0071
tirex_resid,ucr/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900,3.25264,1.4712,0.3527,0.0132
tirex_resid,ucr/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600,1.23219,2.4977,1.6172,0.2071
tirex_resid,ucr/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,1.09419,2.6763,1.9738,0.0870
tirex_resid,ucr/007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544,1.11693,2.6728,1.8794,0.0590
tirex_resid,ucr/008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,1.09322,2.1915,1.4185,0.0721
tirex_resid,ucr/009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,1.07493,2.0632,1.1812,0.0618
tirex_resid,ucr/010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,1.07337,2.1142,1.2697,0.0803
tirex_resid,ucr/011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100,0.915142,4.0104,2.2451,0.0968
tirex_resid,ucr/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100,0.931247,1.5073,0.3802,0.0154
tirex_resid,ucr/013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100,1.88621,1.0617,0.0365,0.0112
tirex_resid,ucr/014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100,1.71658,1.3269,0.1922,0.0099
tirex_resid,ucr/015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100,5.63787,1.8304,0.7518,0.0092
tirex_resid,ucr/016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100,2.21537,1.3194,0.1868,0.0146
tirex_resid,ucr/017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100,2.27039,1.7314,0.4355,0.0081
tirex_resid,ucr/018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100,1.73959,0.7107,-0.1712,0.0059
tirex_resid,ucr/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212,1.78773,3.6717,2.5770,0.1105
tirex_resid,ucr/020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388,2.23304,4.0717,2.5975,0.2600
tirex_resid,ucr/021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993,1.95598,3.0135,1.9166,0.0517
tirex_resid,ucr/022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4_4000_6527_6645,1.95594,4.3153,3.0383,0.1905
tirex_resid,ucr/023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716,2.18028,2.8933,1.6992,0.1209
tirex_resid,ucr/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556,2.15803,0.8213,-0.2209,0.0152
tirex_resid,ucr/025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634,2.53822,2.7913,1.8652,0.1086
tirex_resid,ucr/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854,2.54955,1.4342,0.3974,0.0617
tirex_resid,ucr/027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199,2.1214,2.0897,1.1649,0.0092
tirex_resid,ucr/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309,2.46079,1.9501,0.9729,0.0590
tirex_resid,ucr/029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587,2.35818,1.1660,0.1934,0.0394
tirex_resid,ucr/030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197,2.33556,1.8284,0.9483,0.0113
tirex_resid,ucr/031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919,2.59529,1.8612,0.7788,0.1029
tirex_resid,ucr/032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033,2.71171,3.9460,2.8329,0.3962
tirex_resid,ucr/033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370,2.47551,3.2249,1.9334,0.2876
tirex_resid,ucr/034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629,1.80344,2.8567,1.6983,0.1311
tirex_resid,ucr/035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974,1.45252,1.6770,0.7338,0.1318
tirex_resid,ucr/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681,2.37207,1.3269,0.3365,0.0503
tirex_resid,ucr/037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260,0.611553,2.9678,1.9605,0.0311
tirex_resid,ucr/038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932,0.607729,1.2608,0.2584,0.0071
tirex_resid,ucr/039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3_5000_16390_16420,0.606377,2.0538,1.0484,0.0053
tirex_resid,ucr/040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520,0.609797,1.0959,0.0954,0.0085
tirex_resid,ucr/041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520,0.603561,1.5057,0.5039,0.0121
tirex_resid,ucr/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420,0.608259,0.5853,-0.4167,0.0115
tirex_resid,ucr/043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440,3.67951,1.5398,0.4648,0.0304
tirex_resid,ucr/044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821,0.393084,1.4775,0.4627,0.0371
tirex_resid,ucr/045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717,0.392765,0.7613,-0.2213,0.0254
tirex_resid,ucr/046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477,0.399434,1.6721,0.6126,0.0172
tirex_resid,ucr/047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077,0.396548,3.9426,2.7362,0.0662
tirex_resid,ucr/048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085,0.770247,2.5376,0.9496,0.0852
tirex_resid,ucr/049_UCR_Anomaly_DISTORTEDTkeepFirstMARS_3500_5365_5380,0.576356,0.6845,-0.3490,0.0032
tirex_resid,ucr/050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085,0.584818,2.1599,1.2656,0.0621
tirex_resid,ucr/051_UCR_Anomaly_DISTORTEDTkeepSecondMARS_3500_9330_9340,0.655035,5.5480,3.2736,0.0383
tirex_resid,ucr/052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809,0.594331,2.2024,1.3051,0.0934
tirex_resid,ucr/053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995,1.10963,0.8299,-0.1717,0.0610
tirex_resid,ucr/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979,1.38441,2.8851,1.9311,0.1375
tirex_resid,ucr/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100,1.79456,2.7744,0.8982,0.0173
tirex_resid,ucr/056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211,1.94656,1.0786,0.0398,0.0057
tirex_resid,ucr/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100,1.79236,0.4312,-0.2876,0.0037
tirex_resid,ucr/058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308,1.81875,0.9190,-0.0410,0.0031
tirex_resid,ucr/059_UCR_Anomaly_DISTORTEDgait1_20000_38500_38800,9.27008,0.4004,-0.5298,0.0069
tirex_resid,ucr/060_UCR_Anomaly_DISTORTEDgait2_22000_46500_46800,8.90138,1.0813,0.0728,0.0108
tirex_resid,ucr/061_UCR_Anomaly_DISTORTEDgait3_24500_59900_60500,8.8647,1.4459,0.3929,0.0452
tirex_resid,ucr/062_UCR_Anomaly_DISTORTEDgaitHunt1_18500_33070_33180,9.18974,0.5946,-0.3723,0.0030
tirex_resid,ucr/063_UCR_Anomaly_DISTORTEDgaitHunt2_18500_31200_31850,9.11491,0.7756,-0.2028,0.0154
tirex_resid,ucr/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200,9.03072,1.0168,0.0151,0.0238
tirex_resid,ucr/065_UCR_Anomaly_DISTORTEDinsectEPG1_3000_7000_7030,0.339378,1.3269,0.2909,0.0092
tirex_resid,ucr/066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025,0.336869,2.7340,1.5664,0.0227
tirex_resid,ucr/067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050,0.352446,1.1078,0.0996,0.0170
tirex_resid,ucr/068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558,0.327832,1.4155,0.3733,0.0129
tirex_resid,ucr/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800,3.56824,2.7562,0.8839,0.0164
tirex_resid,ucr/071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800,3.56993,4.2866,2.0900,0.0418
tirex_resid,ucr/072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,2.72196,1.2459,0.1266,0.0111
tirex_resid,ucr/073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495,7.74297,1.1349,0.1132,0.0167
tirex_resid,ucr/074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800,2.14993,0.8603,-0.0848,0.0155
tirex_resid,ucr/075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800,2.57014,0.7294,-0.1484,0.0167
tirex_resid,ucr/076_UCR_Anomaly_DISTORTEDresperation10_48000_130700_131880,5.50745,1.3389,0.3104,0.0136
tirex_resid,ucr/078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412,5.21339,0.4025,-0.5555,0.0016
tirex_resid,ucr/083_UCR_Anomaly_DISTORTEDresperation9_38000_143411_143511,5.58103,1.6398,0.5942,0.0016
tirex_resid,ucr/084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,1.42681,4.8115,2.0505,0.0244
tirex_resid,ucr/085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874,0.872879,1.9789,0.8005,0.0092
tirex_resid,ucr/086_UCR_Anomaly_DISTORTEDsddb49_20000_67950_68200,3.49748,3.0938,1.7639,0.0369
tirex_resid,ucr/087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740,2.30451,1.4033,0.2204,0.0166
tirex_resid,ucr/088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740,2.54925,1.0799,0.0502,0.0156
tirex_resid,ucr/089_UCR_Anomaly_DISTORTEDtiltAPB1_100000_114283_114350,2.09181,3.4694,2.4868,0.0439
tirex_resid,ucr/090_UCR_Anomaly_DISTORTEDtiltAPB2_50000_124159_124985,2.71701,0.9915,-0.0072,0.0119
tirex_resid,ucr/091_UCR_Anomaly_DISTORTEDtiltAPB3_40000_114000_114370,2.69463,0.5769,-0.3540,0.0040
tirex_resid,ucr/093_UCR_Anomaly_NOISE1sddb40_35000_52000_52620,1.85461,1.1849,0.1400,0.0211
tirex_resid,ucr/094_UCR_Anomaly_NOISEBIDMC1_2500_5400_5600,0.743758,3.5668,2.6200,0.2482
tirex_resid,ucr/095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597,0.918857,2.6680,1.9476,0.1214
tirex_resid,ucr/096_UCR_Anomaly_NOISEECG4_5000_16900_17100,1.10796,1.4759,0.2542,0.0180
tirex_resid,ucr/097_UCR_Anomaly_NOISEGP711MarkerLFM5z3_5000_5948_5993,0.83762,2.2468,1.1632,0.0796
tirex_resid,ucr/098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199,0.661607,1.7357,0.8362,0.0058
tirex_resid,ucr/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629,0.802818,4.0156,2.4536,0.2007
tirex_resid,ucr/100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260,0.597298,2.9679,1.9387,0.0305
tirex_resid,ucr/101_UCR_Anomaly_NOISELab2Cmac011215EPG4_6000_17390_17520,0.605625,1.0764,0.0757,0.0086
tirex_resid,ucr/102_UCR_Anomaly_NOISEMesoplodonDensirostris_10000_19280_19440,1.65637,1.6182,0.5297,0.0259
tirex_resid,ucr/103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809,0.382443,2.7927,1.8324,0.1438
tirex_resid,ucr/104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100,1.24083,0.4470,-0.2762,0.0039
tirex_resid,ucr/105_UCR_Anomaly_NOISEgait3_24500_59900_60500,2.37738,1.1893,0.1528,0.0248
tirex_resid,ucr/106_UCR_Anomaly_NOISEgaitHunt2_18500_31200_31850,2.6543,0.6435,-0.3202,0.0134
tirex_resid,ucr/107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050,0.317276,1.0036,0.0031,0.0160
tirex_resid,ucr/109_UCR_Anomaly_1sddb40_35000_52000_52620,3.2622,0.8425,-0.1121,0.0152
tirex_resid,ucr/110_UCR_Anomaly_2sddb40_35000_56600_56900,3.26909,0.4821,-0.3685,0.0064
tirex_resid,ucr/111_UCR_Anomaly_3sddb40_35000_46600_46900,3.25158,1.5874,0.4150,0.0139
tirex_resid,ucr/112_UCR_Anomaly_BIDMC1_2500_5400_5600,1.01246,3.8889,2.6539,0.2520
tirex_resid,ucr/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727,1.03095,2.6399,1.8516,0.0658
tirex_resid,ucr/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,1.03529,2.8387,2.1053,0.0901
tirex_resid,ucr/116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,0.995989,2.6231,1.8322,0.0936
tirex_resid,ucr/117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900,1.02985,2.0340,1.1804,0.0633
tirex_resid,ucr/118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,1.03059,1.7506,0.8416,0.0667
tirex_resid,ucr/119_UCR_Anomaly_ECG1_10000_11800_12100,0.923165,4.1292,2.1880,0.0951
tirex_resid,ucr/120_UCR_Anomaly_ECG2_15000_16000_16100,0.92463,1.6451,0.4516,0.0175
tirex_resid,ucr/121_UCR_Anomaly_ECG3_15000_16000_16100,1.66891,1.2762,0.1381,0.0131
tirex_resid,ucr/122_UCR_Anomaly_ECG3_8000_17000_17100,1.43602,1.4442,0.2194,0.0108
tirex_resid,ucr/123_UCR_Anomaly_ECG4_5000_16800_17100,6.49535,1.8387,0.6214,0.0111
tirex_resid,ucr/124_UCR_Anomaly_ECG4_5000_16900_17100,1.94996,1.4063,0.2042,0.0158
tirex_resid,ucr/125_UCR_Anomaly_ECG4_5000_17000_17100,1.94447,2.1166,0.5605,0.0098
tirex_resid,ucr/126_UCR_Anomaly_ECG4_8000_17000_17100,1.43817,1.1754,0.0867,0.0085
tirex_resid,ucr/127_UCR_Anomaly_GP711MarkerLFM5z1_5000_6168_6212,1.44624,5.2695,2.7253,0.0952
tirex_resid,ucr/128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388,1.69871,6.4257,3.2092,0.3306
tirex_resid,ucr/129_UCR_Anomaly_GP711MarkerLFM5z3_5000_5948_5993,1.46952,3.7140,1.7574,0.0441
tirex_resid,ucr/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645,1.34206,5.8049,3.0231,0.1609
tirex_resid,ucr/131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716,1.63502,5.0456,2.6075,0.1545
tirex_resid,ucr/132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,1.57248,1.2141,0.2207,0.0373
tirex_resid,ucr/133_UCR_Anomaly_InternalBleeding14_2800_5607_5634,1.82268,4.2594,3.0136,0.2814
tirex_resid,ucr/134_UCR_Anomaly_InternalBleeding15_1700_5684_5854,2.08692,2.3473,0.9087,0.1210
tirex_resid,ucr/135_UCR_Anomaly_InternalBleeding16_1200_4187_4199,1.48764,2.5351,1.4436,0.0156
tirex_resid,ucr/136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,1.54667,3.7858,2.6054,0.2394
tirex_resid,ucr/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587,1.48405,1.2316,0.2261,0.0346
tirex_resid,ucr/138_UCR_Anomaly_InternalBleeding19_3000_4187_4197,1.52258,6.5247,5.2259,0.1988
tirex_resid,ucr/139_UCR_Anomaly_InternalBleeding20_2700_5759_5919,1.6386,2.9735,1.5788,0.2002
tirex_resid,ucr/140_UCR_Anomaly_InternalBleeding4_1000_4675_5033,2.3408,4.9518,3.4232,0.4496
tirex_resid,ucr/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370,2.1951,3.5009,1.7620,0.2720
tirex_resid,ucr/142_UCR_Anomaly_InternalBleeding6_1500_3474_3629,1.56248,3.8857,2.2260,0.1655
tirex_resid,ucr/143_UCR_Anomaly_InternalBleeding8_2500_5865_5974,1.0232,1.1009,0.0909,0.0818
tirex_resid,ucr/144_UCR_Anomaly_InternalBleeding9_4200_6599_6681,1.764,1.3066,0.2962,0.0449
tirex_resid,ucr/145_UCR_Anomaly_Lab2Cmac011215EPG1_5000_17210_17260,0.60568,2.9781,1.9375,0.0311
tirex_resid,ucr/146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932,0.602356,1.2468,0.2414,0.0070
tirex_resid,ucr/147_UCR_Anomaly_Lab2Cmac011215EPG3_5000_16390_16420,0.602437,2.1326,1.1063,0.0058
tirex_resid,ucr/148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520,0.608092,1.0603,0.0591,0.0084
tirex_resid,ucr/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,0.60077,1.5618,0.5527,0.0126
tirex_resid,ucr/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420,0.607554,0.4705,-0.5233,0.0108
tirex_resid,ucr/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440,3.8421,1.7090,0.5699,0.0308
tirex_resid,ucr/152_UCR_Anomaly_PowerDemand1_9000_18485_18821,0.305079,1.8626,0.6689,0.0478
tirex_resid,ucr/153_UCR_Anomaly_PowerDemand2_14000_23357_23717,0.305507,0.7555,-0.1833,0.0262
tirex_resid,ucr/154_UCR_Anomaly_PowerDemand3_16000_23405_23477,0.319712,2.0579,0.8052,0.0228
tirex_resid,ucr/155_UCR_Anomaly_PowerDemand4_18000_24005_24077,0.296592,5.0100,3.1099,0.0771
tirex_resid,ucr/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085,0.426804,4.8368,1.3478,0.0960
tirex_resid,ucr/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380,0.281444,2.1768,1.0416,0.0072
tirex_resid,ucr/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085,0.291671,2.3258,1.0611,0.0584
tirex_resid,ucr/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340,0.372616,8.8243,3.3107,0.0341
tirex_resid,ucr/160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809,0.309823,3.9999,2.0512,0.1257
tirex_resid,ucr/161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995,1.08419,0.6798,-0.3158,0.0530
tirex_resid,ucr/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,1.33641,3.0617,2.0750,0.1500
tirex_resid,ucr/163_UCR_Anomaly_apneaecg2_10000_20950_21100,1.68914,3.0686,0.9570,0.0198
tirex_resid,ucr/164_UCR_Anomaly_apneaecg3_5000_11111_11211,1.84,1.1962,0.0919,0.0061
tirex_resid,ucr/165_UCR_Anomaly_apneaecg4_6000_16000_16100,1.73503,0.4049,-0.2791,0.0040
tirex_resid,ucr/166_UCR_Anomaly_apneaecg_10000_12240_12308,1.6983,1.0537,0.0247,0.0035
tirex_resid,ucr/167_UCR_Anomaly_gait1_20000_38500_38800,15.9999,0.5105,-0.3628,0.0080
tirex_resid,ucr/168_UCR_Anomaly_gait2_22000_46500_46800,15.4675,1.2420,0.1796,0.0114
tirex_resid,ucr/169_UCR_Anomaly_gait3_24500_59900_60500,14.6371,1.6074,0.4515,0.0545
tirex_resid,ucr/170_UCR_Anomaly_gaitHunt1_18500_33070_33180,11.3287,0.5515,-0.3675,0.0031
tirex_resid,ucr/171_UCR_Anomaly_gaitHunt2_18500_31200_31850,11.279,0.5800,-0.3429,0.0125
tirex_resid,ucr/172_UCR_Anomaly_gaitHunt3_23400_38400_39200,10.9641,0.9376,-0.0500,0.0223
tirex_resid,ucr/173_UCR_Anomaly_insectEPG1_3000_7000_7030,0.267569,1.8685,0.6367,0.0141
tirex_resid,ucr/174_UCR_Anomaly_insectEPG2_3700_8000_8025,0.27045,3.4087,1.7847,0.0275
tirex_resid,ucr/175_UCR_Anomaly_insectEPG3_5200_7000_7050,0.279973,1.3568,0.2693,0.0209
tirex_resid,ucr/176_UCR_Anomaly_insectEPG4_1300_6508_6558,0.261396,1.8525,0.6362,0.0152
tirex_resid,ucr/178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,3.45329,2.9698,0.9275,0.0173
tirex_resid,ucr/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800,3.56378,4.3248,1.9600,0.0395
tirex_resid,ucr/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800,2.63724,1.4307,0.1905,0.0121
tirex_resid,ucr/181_UCR_Anomaly_park3m_60000_72150_72495,9.33989,1.0813,0.0550,0.0149
tirex_resid,ucr/182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800,2.21567,0.7964,-0.1158,0.0144
tirex_resid,ucr/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800,2.764,0.6906,-0.1617,0.0157
tirex_resid,ucr/184_UCR_Anomaly_resperation10_48000_130700_131880,5.64355,1.7264,0.5402,0.0192
tirex_resid,ucr/186_UCR_Anomaly_resperation1_100000_110260_110412,5.19002,1.4493,0.3339,0.0033
tirex_resid,ucr/191_UCR_Anomaly_resperation9_38000_143411_143511,5.83596,1.0641,0.0475,0.0011
tirex_resid,ucr/192_UCR_Anomaly_s20101mML2_12000_35774_35874,1.33991,5.4406,2.1478,0.0250
tirex_resid,ucr/193_UCR_Anomaly_s20101m_10000_35774_35874,0.813926,2.0038,0.7860,0.0084
tirex_resid,ucr/194_UCR_Anomaly_sddb49_20000_67950_68200,3.80492,3.5459,1.7333,0.0319
tirex_resid,ucr/195_UCR_Anomaly_sel840mECG1_17000_51370_51740,2.16491,1.2894,0.1479,0.0157
tirex_resid,ucr/196_UCR_Anomaly_sel840mECG2_20000_49370_49740,2.70458,1.1167,0.0681,0.0168
tirex_resid,ucr/197_UCR_Anomaly_tiltAPB1_100000_114283_114350,1.64588,4.6341,2.9789,0.0488
tirex_resid,ucr/198_UCR_Anomaly_tiltAPB2_50000_124159_124985,2.32368,1.0266,0.0180,0.0128
tirex_resid,ucr/199_UCR_Anomaly_tiltAPB3_40000_114000_114370,2.31073,0.6117,-0.2714,0.0045
tirex_resid,ucr/201_UCR_Anomaly_CHARISfive_10000_17001_17016,0.58877,5.4719,3.1632,0.0069
tirex_resid,ucr/202_UCR_Anomaly_CHARISfive_10411_10998_11028,0.7755,2.1784,1.3217,0.0135
tirex_resid,ucr/203_UCR_Anomaly_CHARISfive_10500_10995_11028,0.589612,1.6555,0.3622,0.0032
